Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Leo,Chihuahua,Dog,14,4.7,38.73,112,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Golden Retriever,Dog,5,29.9,38.33,80,Normal,Active and Happy,Continue regular monitoring
Zoe,German Shepherd,Dog,11,26.7,38.44,83,Normal,Active and Happy,Continue regular monitoring
Oscar,Golden Retriever,Dog,2,19.4,38.47,92,Normal,Active and Happy,Continue regular monitoring
Cooper,Ragdoll,Cat,3,26.2,38.65,115,Normal,Active and Happy,Continue regular monitoring
Rocky,Bengal,Cat,2,2.0,38.73,136,Normal,Active and Happy,Continue regular monitoring
Zoe,Persian,Cat,3,4.3,38.52,136,Normal,Active and Happy,Continue regular monitoring
Zoe,Domestic Shorthair,Cat,5,4.1,38.38,134,Normal,Active and Happy,Continue regular monitoring
Max,Poodle,Dog,7,17.0,38.39,104,Normal,Active and Happy,Continue regular monitoring
Molly,Chihuahua,Dog,2,4.4,38.82,131,Normal,Active and Happy,Continue regular monitoring
Leo,Maine Coon,Cat,9,21.5,39.99,175,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Buddy,Domestic Shorthair,Cat,17,8.8,37.61,171,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Bengal,Cat,4,14.6,38.08,141,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Ragdoll,Cat,3,34.0,39.46,165,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Domestic Shorthair,Cat,7,3.4,38.36,133,Normal,Active and Happy,Continue regular monitoring
Molly,Bulldog,Dog,4,11.1,40.58,135,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Chihuahua,Dog,7,2.5,38.86,144,Normal,Active and Happy,Continue regular monitoring
Tiger,German Shepherd,Dog,15,31.5,37.53,148,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Persian,Cat,3,5.4,40.54,173,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Toby,Ragdoll,Cat,8,12.7,39.84,144,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Bulldog,Dog,11,16.5,37.73,139,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Leo,Persian,Cat,1,8.8,39.29,151,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Chihuahua,Dog,16,4.0,41.6,178,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Simba,Bengal,Cat,9,4.4,38.75,122,Normal,Active and Happy,Continue regular monitoring
Coco,Siamese,Cat,14,5.7,38.75,123,Normal,Calm and Relaxed,Continue regular monitoring
Leo,Golden Retriever,Dog,16,28.3,40.49,167,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Bella,Ragdoll,Cat,9,26.2,38.61,115,Normal,Active and Happy,Continue regular monitoring
Tiger,Labrador Retriever,Dog,8,33.9,40.56,131,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Bengal,Cat,11,24.2,38.74,120,Normal,Active and Happy,Continue regular monitoring
Leo,Poodle,Dog,1,19.4,38.53,91,Normal,Active and Happy,Continue regular monitoring
Ruby,Poodle,Dog,3,13.0,39.71,146,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Ragdoll,Cat,5,26.3,38.72,100,Normal,Active and Happy,Continue regular monitoring
Molly,Domestic Shorthair,Cat,5,9.1,37.6,136,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Jack,Bulldog,Dog,2,19.1,38.78,93,Normal,Active and Happy,Continue regular monitoring
Toby,Siamese,Cat,6,4.1,38.33,136,Normal,Active and Happy,Continue regular monitoring
Luna,Beagle,Dog,13,6.0,38.96,110,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Poodle,Dog,5,16.5,37.81,163,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Zoe,Golden Retriever,Dog,15,25.7,37.72,125,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Ragdoll,Cat,8,23.4,39.52,163,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Poodle,Dog,2,6.6,39.12,78,Normal,Active and Happy,Continue regular monitoring
Leo,Labrador Retriever,Dog,6,30.3,38.67,85,Normal,Active and Happy,Continue regular monitoring
Max,Chihuahua,Dog,5,7.9,38.86,144,Normal,Active and Happy,Continue regular monitoring
Molly,Labrador Retriever,Dog,5,35.7,38.62,112,Normal,Active and Happy,Continue regular monitoring
Rocky,Sphynx,Cat,15,7.8,39.16,136,Normal,Calm and Relaxed,Continue regular monitoring
Cooper,Maine Coon,Cat,3,21.8,38.33,127,Normal,Active and Happy,Continue regular monitoring
Charlie,Domestic Shorthair,Cat,15,5.5,38.66,109,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,Persian,Cat,13,4.0,38.37,125,Normal,Calm and Relaxed,Continue regular monitoring
Rocky,Siamese,Cat,1,4.6,38.57,149,Normal,Active and Happy,Continue regular monitoring
Zoe,Sphynx,Cat,6,7.4,40.49,176,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Beagle,Dog,13,4.7,38.71,128,Normal,Calm and Relaxed,Continue regular monitoring
Lucy,German Shepherd,Dog,12,24.7,38.6,89,Normal,Active and Happy,Continue regular monitoring
Daisy,Bulldog,Dog,15,22.0,39.96,135,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Buddy,Sphynx,Cat,17,1.0,39.23,120,Normal,Calm and Relaxed,Continue regular monitoring
Max,Golden Retriever,Dog,9,25.4,38.48,102,Normal,Active and Happy,Continue regular monitoring
Zoe,Maine Coon,Cat,3,24.3,38.11,142,Normal,Active and Happy,Continue regular monitoring
Buddy,Maine Coon,Cat,9,27.0,38.24,108,Normal,Active and Happy,Continue regular monitoring
Milo,Chihuahua,Dog,2,4.9,38.68,126,Normal,Active and Happy,Continue regular monitoring
Ruby,Poodle,Dog,3,18.7,38.58,82,Normal,Active and Happy,Continue regular monitoring
Bella,German Shepherd,Dog,8,26.7,40.44,161,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Buddy,Chihuahua,Dog,4,5.1,39.14,142,Normal,Active and Happy,Continue regular monitoring
Buddy,Labrador Retriever,Dog,10,28.0,38.26,94,Normal,Active and Happy,Continue regular monitoring
Oscar,Labrador Retriever,Dog,13,40.9,38.51,95,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Siamese,Cat,14,2.7,38.69,128,Normal,Calm and Relaxed,Continue regular monitoring
Daisy,Labrador Retriever,Dog,3,39.1,38.56,95,Normal,Active and Happy,Continue regular monitoring
Simba,Poodle,Dog,2,24.6,38.48,84,Normal,Active and Happy,Continue regular monitoring
Oscar,Siamese,Cat,9,6.5,36.86,177,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Domestic Shorthair,Cat,15,2.1,38.48,128,Normal,Calm and Relaxed,Continue regular monitoring
Bella,Ragdoll,Cat,7,39.0,39.9,156,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Tiger,Sphynx,Cat,16,7.6,40.74,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Chihuahua,Dog,13,6.2,39.13,128,Normal,Calm and Relaxed,Continue regular monitoring
Coco,Bulldog,Dog,1,13.4,40.05,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Simba,German Shepherd,Dog,13,16.7,39.6,128,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Oscar,Golden Retriever,Dog,5,28.1,37.04,137,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,Domestic Shorthair,Cat,17,2.8,38.45,116,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Beagle,Dog,16,1.4,39.03,98,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,Beagle,Dog,5,4.7,38.74,125,Normal,Active and Happy,Continue regular monitoring
Buddy,Ragdoll,Cat,11,40.5,38.66,110,Normal,Active and Happy,Continue regular monitoring
Daisy,Labrador Retriever,Dog,3,33.4,38.36,102,Normal,Active and Happy,Continue regular monitoring
Ruby,Bengal,Cat,17,8.8,38.8,109,Normal,Calm and Relaxed,Continue regular monitoring
Daisy,German Shepherd,Dog,2,34.6,38.73,105,Normal,Active and Happy,Continue regular monitoring
Toby,Persian,Cat,9,4.6,38.51,127,Normal,Active and Happy,Continue regular monitoring
Luna,Persian,Cat,8,5.2,38.57,134,Normal,Active and Happy,Continue regular monitoring
Molly,Beagle,Dog,2,6.5,38.02,117,Normal,Active and Happy,Continue regular monitoring
Oscar,Siamese,Cat,1,6.1,38.64,133,Normal,Active and Happy,Continue regular monitoring
Rocky,Persian,Cat,16,5.3,38.76,130,Normal,Calm and Relaxed,Continue regular monitoring
Tiger,Beagle,Dog,1,1.0,38.96,123,Normal,Active and Happy,Continue regular monitoring
Leo,Bulldog,Dog,3,16.7,38.89,107,Normal,Active and Happy,Continue regular monitoring
Zoe,German Shepherd,Dog,17,45.8,39.69,111,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Daisy,Bengal,Cat,4,18.1,38.47,115,Normal,Active and Happy,Continue regular monitoring
Ruby,Siamese,Cat,5,5.8,37.64,182,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Ruby,Chihuahua,Dog,4,5.0,37.89,193,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Bulldog,Dog,2,21.0,38.92,82,Normal,Active and Happy,Continue regular monitoring
Lucy,Chihuahua,Dog,16,7.2,39.8,156,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Lucy,Golden Retriever,Dog,6,26.6,39.73,127,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Chihuahua,Dog,9,6.4,38.94,109,Normal,Active and Happy,Continue regular monitoring
Max,Sphynx,Cat,8,6.1,40.92,177,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Molly,Poodle,Dog,16,9.6,38.65,93,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Maine Coon,Cat,10,22.4,39.65,186,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Simba,Ragdoll,Cat,5,32.3,38.4,108,Normal,Active and Happy,Continue regular monitoring
Luna,Beagle,Dog,4,8.6,38.08,169,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Cooper,Poodle,Dog,14,14.5,38.89,98,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Siamese,Cat,4,6.3,39.11,138,Normal,Active and Happy,Continue regular monitoring
Jack,Sphynx,Cat,14,5.6,39.37,141,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Sphynx,Cat,15,5.2,39.02,117,Normal,Calm and Relaxed,Continue regular monitoring
Zoe,Ragdoll,Cat,3,38.4,38.76,116,Normal,Active and Happy,Continue regular monitoring
Charlie,Poodle,Dog,5,18.3,40.31,176,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Ruby,Ragdoll,Cat,9,36.9,38.86,118,Normal,Active and Happy,Continue regular monitoring
Buddy,Siamese,Cat,3,1.0,39.62,173,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Sphynx,Cat,3,5.5,38.97,130,Normal,Active and Happy,Continue regular monitoring
Oscar,Maine Coon,Cat,6,32.3,39.87,163,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Charlie,Siamese,Cat,4,8.9,38.79,127,Normal,Active and Happy,Continue regular monitoring
Cooper,Persian,Cat,17,6.3,38.08,128,Normal,Calm and Relaxed,Continue regular monitoring
Daisy,Siamese,Cat,10,4.4,38.87,137,Normal,Active and Happy,Continue regular monitoring
Tiger,Ragdoll,Cat,5,26.4,38.45,118,Normal,Active and Happy,Continue regular monitoring
Buddy,Persian,Cat,11,6.5,38.74,131,Normal,Active and Happy,Continue regular monitoring
Charlie,Golden Retriever,Dog,8,40.6,36.37,157,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Oscar,Siamese,Cat,2,5.2,38.53,131,Normal,Active and Happy,Continue regular monitoring
Max,Sphynx,Cat,15,4.0,39.03,144,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Poodle,Dog,6,14.3,38.8,90,Normal,Active and Happy,Continue regular monitoring
Leo,Domestic Shorthair,Cat,6,8.6,38.76,124,Normal,Active and Happy,Continue regular monitoring
Jack,Siamese,Cat,17,4.2,38.81,134,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,German Shepherd,Dog,11,24.8,38.59,73,Normal,Active and Happy,Continue regular monitoring
Rocky,Chihuahua,Dog,6,3.3,38.92,127,Normal,Active and Happy,Continue regular monitoring
Leo,Maine Coon,Cat,9,30.1,37.4,139,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Siamese,Cat,7,2.8,38.54,122,Normal,Active and Happy,Continue regular monitoring
Jack,Domestic Shorthair,Cat,8,8.0,38.72,140,Normal,Active and Happy,Continue regular monitoring
Tiger,Siamese,Cat,4,10.8,38.85,134,Normal,Active and Happy,Continue regular monitoring
Tiger,Bulldog,Dog,17,3.7,37.95,110,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Jack,Bulldog,Dog,1,22.3,38.87,96,Normal,Active and Happy,Continue regular monitoring
Charlie,Labrador Retriever,Dog,6,21.3,38.44,97,Normal,Active and Happy,Continue regular monitoring
Simba,Chihuahua,Dog,7,7.9,39.18,132,Normal,Active and Happy,Continue regular monitoring
Tiger,Golden Retriever,Dog,2,19.0,38.36,95,Normal,Active and Happy,Continue regular monitoring
Zoe,Labrador Retriever,Dog,7,29.1,38.47,74,Normal,Active and Happy,Continue regular monitoring
Zoe,Labrador Retriever,Dog,11,33.6,38.64,87,Normal,Active and Happy,Continue regular monitoring
Milo,Poodle,Dog,7,4.9,38.72,98,Normal,Active and Happy,Continue regular monitoring
Oscar,Bulldog,Dog,6,8.5,38.9,91,Normal,Active and Happy,Continue regular monitoring
Bella,Bulldog,Dog,7,12.8,37.06,207,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Bulldog,Dog,2,14.7,38.91,104,Normal,Active and Happy,Continue regular monitoring
Simba,Bulldog,Dog,17,13.6,38.81,86,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Labrador Retriever,Dog,1,13.5,38.62,95,Normal,Active and Happy,Continue regular monitoring
Oscar,Bengal,Cat,6,21.1,40.41,187,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Toby,Siamese,Cat,5,8.5,40.07,150,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Coco,Domestic Shorthair,Cat,1,4.6,40.07,159,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Max,Siamese,Cat,16,3.0,38.64,112,Normal,Calm and Relaxed,Continue regular monitoring
Jack,Siamese,Cat,1,2.8,38.48,127,Normal,Active and Happy,Continue regular monitoring
Buddy,German Shepherd,Dog,16,20.2,38.35,82,Normal,Calm and Relaxed,Continue regular monitoring
Rocky,Persian,Cat,17,6.0,38.6,106,Normal,Calm and Relaxed,Continue regular monitoring
Rocky,Persian,Cat,9,5.0,38.69,124,Normal,Active and Happy,Continue regular monitoring
Simba,Ragdoll,Cat,5,31.2,38.53,126,Normal,Active and Happy,Continue regular monitoring
Tiger,Bulldog,Dog,4,13.2,38.64,102,Normal,Active and Happy,Continue regular monitoring
Ruby,Domestic Shorthair,Cat,6,5.6,38.53,131,Normal,Active and Happy,Continue regular monitoring
Bella,Siamese,Cat,9,2.9,38.78,135,Normal,Active and Happy,Continue regular monitoring
Zoe,Ragdoll,Cat,4,37.1,38.48,112,Normal,Active and Happy,Continue regular monitoring
Daisy,Labrador Retriever,Dog,17,34.1,38.88,89,Normal,Calm and Relaxed,Continue regular monitoring
Ruby,Beagle,Dog,2,4.9,39.12,109,Normal,Active and Happy,Continue regular monitoring
Daisy,Ragdoll,Cat,1,32.6,37.52,142,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Max,Labrador Retriever,Dog,7,31.2,38.5,96,Normal,Active and Happy,Continue regular monitoring
Toby,Poodle,Dog,10,12.8,40.59,181,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Rocky,Siamese,Cat,14,4.7,39.04,137,Normal,Calm and Relaxed,Continue regular monitoring
Toby,Golden Retriever,Dog,17,27.1,38.47,98,Normal,Calm and Relaxed,Continue regular monitoring
Leo,Ragdoll,Cat,10,36.1,39.42,137,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Rocky,Beagle,Dog,16,6.1,39.19,104,Normal,Calm and Relaxed,Continue regular monitoring
Buddy,Maine Coon,Cat,7,24.0,38.37,117,Normal,Active and Happy,Continue regular monitoring
Toby,Beagle,Dog,16,4.5,39.05,128,Normal,Calm and Relaxed,Continue regular monitoring
Ruby,Persian,Cat,5,3.1,37.13,169,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Daisy,Domestic Shorthair,Cat,5,6.7,38.52,142,Normal,Active and Happy,Continue regular monitoring
Coco,Poodle,Dog,8,6.7,38.91,97,Normal,Active and Happy,Continue regular monitoring
Ruby,Siamese,Cat,16,2.8,38.82,128,Normal,Calm and Relaxed,Continue regular monitoring
Simba,Sphynx,Cat,3,4.4,39.26,154,Normal,Active and Happy,Continue regular monitoring
Tiger,Chihuahua,Dog,3,4.1,38.5,120,Normal,Active and Happy,Continue regular monitoring
Rocky,Labrador Retriever,Dog,15,24.9,40.3,142,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Charlie,Ragdoll,Cat,1,35.6,39.06,125,Normal,Active and Happy,Continue regular monitoring
Daisy,Golden Retriever,Dog,2,30.4,40.07,151,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Leo,German Shepherd,Dog,8,19.0,38.95,82,Normal,Active and Happy,Continue regular monitoring
Simba,Sphynx,Cat,2,2.1,41.38,205,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Lucy,Golden Retriever,Dog,1,20.1,38.41,88,Normal,Active and Happy,Continue regular monitoring
Simba,Bulldog,Dog,6,14.3,38.62,100,Normal,Active and Happy,Continue regular monitoring
Zoe,Beagle,Dog,2,8.6,38.92,94,Normal,Active and Happy,Continue regular monitoring
Cooper,Siamese,Cat,7,2.7,38.47,129,Normal,Active and Happy,Continue regular monitoring
Luna,Poodle,Dog,5,12.8,40.83,157,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Bella,Domestic Shorthair,Cat,4,4.6,37.07,206,Critical,Very Lethargic or Distressed,Immediate veterinary attention needed
Oscar,Ragdoll,Cat,1,17.4,38.55,126,Normal,Active and Happy,Continue regular monitoring
Zoe,Sphynx,Cat,9,2.6,40.29,157,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Bengal,Cat,6,12.9,38.96,128,Normal,Active and Happy,Continue regular monitoring
Buddy,Golden Retriever,Dog,3,37.4,38.72,85,Normal,Active and Happy,Continue regular monitoring
Max,Beagle,Dog,9,4.4,38.52,107,Normal,Active and Happy,Continue regular monitoring
Oscar,Domestic Shorthair,Cat,3,2.1,38.44,113,Normal,Active and Happy,Continue regular monitoring
Daisy,Beagle,Dog,1,5.1,38.45,114,Normal,Active and Happy,Continue regular monitoring
Bella,German Shepherd,Dog,16,31.4,38.54,84,Normal,Calm and Relaxed,Continue regular monitoring
Luna,Bulldog,Dog,12,12.4,38.7,108,Normal,Active and Happy,Continue regular monitoring
Rocky,Bengal,Cat,15,9.5,38.8,125,Normal,Calm and Relaxed,Continue regular monitoring
Charlie,Siamese,Cat,2,3.6,40.32,162,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Toby,Beagle,Dog,8,3.8,39.7,148,Alert,Lethargic or Restless,"Monitor closely, consult vet if persists"
Jack,German Shepherd,Dog,7,23.1,38.86,75,Normal,Active and Happy,Continue regular monitoring
Oscar,Poodle,Dog,16,15.4,38.52,100,Normal,Calm and Relaxed,Continue regular monitoring
Coco,Ragdoll,Cat,5,26.9,38.17,120,Normal,Active and Happy,Continue regular monitoring
Jack,Siamese,Cat,7,9.6,38.83,141,Normal,Active and Happy,Continue regular monitoring
Luna,Maine Coon,Cat,4,36.2,37.98,130,Normal,Active and Happy,Continue regular monitoring
Simba,Siamese,Cat,3,5.9,38.6,140,Normal,Active and Happy,Continue regular monitoring
Zoe,Maine Coon,Cat,14,28.2,38.45,109,Normal,Calm and Relaxed,Continue regular monitoring
Milo,Persian,Cat,17,4.7,38.17,126,Normal,Calm and Relaxed,Continue regular monitoring
Ruby,Bulldog,Dog,2,18.0,38.72,96,Normal,Active and Happy,Continue regular monitoring
Cooper,Bengal,Cat,2,18.6,38.95,114,Normal,Active and Happy,Continue regular monitoring
Molly,Ragdoll,Cat,17,39.8,38.91,117,Normal,Calm and Relaxed,Continue regular monitoring
