Pet_Name,Breed,Pet_Type,Age_Years,Weight_kg,Temperature_C,Heartbeat_BPM,Health_Status,Current_Behavior,Recommendation
Tiger,Ragdoll,Cat,14.0,33.0,38.52,106.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,Bulldog,Dog,2.0,18.7,38.82,111.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Siamese,Cat,7.0,3.9,38.75,115.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Labrador Retriever,Dog,17.0,52.6,37.56500000000001,126.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Rocky,Bengal,Cat,11.0,17.0,39.925,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Jack,German Shepherd,Dog,4.0,24.3,39.925,157.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Daisy,Sphynx,Cat,1.0,2.0,39.11,141.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Labrador Retriever,Dog,11.0,17.4,38.47,82.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,Sphynx,Cat,10.0,6.1,38.03,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Max,Sphynx,Cat,8.0,4.5,39.06,143.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Poodle,Dog,11.0,18.8,39.925,145.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Toby,Labrador Retriever,Dog,8.0,31.8,38.55,99.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Bengal,Cat,3.0,7.6,38.91,132.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Ragdoll,Cat,7.0,35.5,38.05,134.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,German Shepherd,Dog,9.0,27.7,38.01,152.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Ragdoll,Cat,4.0,30.2,39.925,157.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Lucy,Sphynx,Cat,16.0,7.3,39.37,153.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Max,Labrador Retriever,Dog,9.0,40.4,39.53,140.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Jack,Bulldog,Dog,8.0,14.3,38.76,78.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Bengal,Cat,16.0,23.0,38.88,126.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Toby,Persian,Cat,4.0,5.1,38.67,144.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Sphynx,Cat,7.0,5.1,39.1,151.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Bengal,Cat,2.0,19.0,38.81,135.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Ragdoll,Cat,15.0,23.0,38.94,113.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Persian,Cat,9.0,3.1,38.62,149.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Siamese,Cat,6.0,3.7,39.74,162.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Beagle,Dog,5.0,5.3,38.51,110.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Golden Retriever,Dog,3.0,47.0,38.75,97.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Labrador Retriever,Dog,2.0,28.4,38.8,61.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Golden Retriever,Dog,6.0,38.7,38.5,86.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Poodle,Dog,7.0,24.7,38.79,97.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Chihuahua,Dog,4.0,4.9,38.85,130.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,German Shepherd,Dog,5.0,26.7,39.925,172.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Ruby,Golden Retriever,Dog,3.0,33.8,38.47,103.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Ragdoll,Cat,15.0,36.7,38.3,115.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Ruby,Ragdoll,Cat,3.0,33.9,39.6,180.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,German Shepherd,Dog,4.0,27.5,38.77,85.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Bengal,Cat,14.0,13.8,38.62,125.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Bengal,Cat,10.0,6.1,37.6,177.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Tiger,German Shepherd,Dog,12.0,22.6,38.38,93.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Bulldog,Dog,14.0,16.0,38.7,76.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Rocky,Domestic Shorthair,Cat,11.0,9.6,39.69,131.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Oscar,Chihuahua,Dog,10.0,2.0,38.87,120.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Chihuahua,Dog,6.0,5.3,39.925,196.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Lucy,Chihuahua,Dog,6.0,4.0,39.06,136.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Golden Retriever,Dog,9.0,28.5,37.56500000000001,165.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Milo,German Shepherd,Dog,1.0,44.7,38.28,93.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Sphynx,Cat,7.0,5.9,38.78,124.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Sphynx,Cat,9.0,7.4,38.79,129.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Sphynx,Cat,10.0,5.9,37.57,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Max,Sphynx,Cat,1.0,5.0,39.0,138.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Poodle,Dog,4.0,18.1,39.0,94.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Sphynx,Cat,4.0,7.6,38.83,152.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Labrador Retriever,Dog,3.0,44.0,38.79,97.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,German Shepherd,Dog,11.0,24.8,38.54,87.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Beagle,Dog,14.0,7.8,38.8,100.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Buddy,Siamese,Cat,10.0,1.7,38.56,122.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Poodle,Dog,9.0,18.1,38.83,103.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Bulldog,Dog,7.0,14.3,38.54,102.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Poodle,Dog,5.0,17.7,38.79,97.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Ragdoll,Cat,2.0,32.0,38.41,134.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Maine Coon,Cat,6.0,18.0,38.59,111.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Persian,Cat,9.0,3.3,38.14,137.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Chihuahua,Dog,11.0,3.6,38.81,127.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Beagle,Dog,8.0,2.6,37.56500000000001,142.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Daisy,Labrador Retriever,Dog,2.0,38.5,38.63,88.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Maine Coon,Cat,3.0,18.4,38.09,112.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Golden Retriever,Dog,12.0,31.5,38.4,93.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Ragdoll,Cat,4.0,33.4,39.4,166.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Max,Maine Coon,Cat,8.0,40.5,38.44,120.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Domestic Shorthair,Cat,9.0,3.5,39.78,158.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Oscar,Persian,Cat,9.0,3.7,38.67,141.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Ragdoll,Cat,6.0,31.4,38.57,118.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Golden Retriever,Dog,5.0,38.9,38.6,99.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Beagle,Dog,2.0,3.7,38.61,114.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Bengal,Cat,13.0,9.4,38.52,123.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Golden Retriever,Dog,4.0,48.9,38.62,81.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Bulldog,Dog,2.0,15.3,38.73,100.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Persian,Cat,6.0,6.4,38.66,133.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Poodle,Dog,5.0,13.1,38.36,95.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Labrador Retriever,Dog,10.0,35.9,38.5,110.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Domestic Shorthair,Cat,3.0,4.2,39.89,137.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Poodle,Dog,13.0,12.2,38.62,96.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Siamese,Cat,9.0,6.3,38.7,135.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Sphynx,Cat,7.0,2.7,39.03,144.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Beagle,Dog,4.0,2.4,39.925,175.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Milo,Maine Coon,Cat,4.0,30.0,39.925,194.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Ruby,Domestic Shorthair,Cat,5.0,7.2,39.45,162.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Simba,Bulldog,Dog,2.0,16.6,39.925,152.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Rocky,Bengal,Cat,16.0,27.7,38.73,112.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Tiger,Ragdoll,Cat,1.0,32.5,39.38,153.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Maine Coon,Cat,7.0,29.5,38.37,124.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Bulldog,Dog,7.0,16.6,38.75,91.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Siamese,Cat,17.0,6.6,38.46,126.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Tiger,Domestic Shorthair,Cat,4.0,5.4,38.69,121.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Chihuahua,Dog,1.0,5.5,38.76,124.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Persian,Cat,9.0,5.8,38.23,137.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Ragdoll,Cat,12.0,28.1,39.78,150.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Max,Beagle,Dog,12.0,5.7,39.925,158.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Jack,Bulldog,Dog,4.0,16.1,38.68,96.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Beagle,Dog,4.0,5.8,38.88,105.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Beagle,Dog,5.0,4.8,38.81,105.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Golden Retriever,Dog,5.0,35.9,39.05,85.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Persian,Cat,5.0,6.8,37.56500000000001,155.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,German Shepherd,Dog,9.0,6.6,38.34,96.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Bengal,Cat,9.0,20.2,38.65,125.0,Normal,Active And Happy,Continue Regular Monitoring
Daisy,Sphynx,Cat,5.0,3.0,39.35,135.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Bengal,Cat,7.0,13.7,38.65,134.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Beagle,Dog,12.0,7.8,38.6,119.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Beagle,Dog,11.0,3.6,37.56500000000001,181.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Luna,Bulldog,Dog,10.0,24.6,39.08,102.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Persian,Cat,6.0,4.3,39.925,153.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Toby,Sphynx,Cat,7.0,6.4,39.925,159.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Tiger,Persian,Cat,8.0,1.5,38.37,130.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Golden Retriever,Dog,9.0,42.8,38.81,87.0,Normal,Active And Happy,Continue Regular Monitoring
Jack,German Shepherd,Dog,8.0,25.2,38.56,73.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Maine Coon,Cat,3.0,35.0,39.925,119.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Molly,Poodle,Dog,3.0,13.4,38.73,95.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Domestic Shorthair,Cat,2.0,7.1,38.68,110.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Persian,Cat,13.0,1.2,38.44,130.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Coco,Ragdoll,Cat,8.0,31.6,38.69,106.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Domestic Shorthair,Cat,2.0,4.0,39.925,179.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Oscar,Bulldog,Dog,7.0,13.6,39.0,102.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Ragdoll,Cat,8.0,16.8,37.73,191.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Zoe,Bulldog,Dog,9.0,16.4,38.57,87.0,Normal,Active And Happy,Continue Regular Monitoring
Coco,Golden Retriever,Dog,3.0,19.8,38.39,86.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,German Shepherd,Dog,3.0,20.8,39.74,150.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Ruby,Maine Coon,Cat,7.0,24.4,38.44,108.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Bulldog,Dog,13.0,13.5,39.16,101.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Leo,Persian,Cat,8.0,1.9,37.69,146.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Persian,Cat,17.0,6.1,39.925,142.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Oscar,Golden Retriever,Dog,7.0,32.9,38.71,110.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,German Shepherd,Dog,5.0,31.2,39.925,173.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Ruby,Chihuahua,Dog,4.0,4.9,39.08,118.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Persian,Cat,12.0,5.4,38.29,128.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Ragdoll,Cat,4.0,27.4,38.65,119.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Persian,Cat,6.0,6.4,38.52,121.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,German Shepherd,Dog,11.0,12.6,38.32,81.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Chihuahua,Dog,6.0,4.5,38.66,136.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Beagle,Dog,1.0,5.8,38.75,114.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Bulldog,Dog,9.0,14.2,37.96,106.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Lucy,Ragdoll,Cat,3.0,16.1,38.97,119.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Golden Retriever,Dog,4.0,27.8,38.52,85.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Poodle,Dog,3.0,14.0,39.92,166.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Cooper,Golden Retriever,Dog,8.0,29.2,39.925,191.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Simba,Bulldog,Dog,5.0,18.9,38.9,111.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Poodle,Dog,3.0,14.1,39.925,127.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Rocky,Maine Coon,Cat,15.0,27.1,38.76,115.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Simba,Domestic Shorthair,Cat,5.0,4.4,37.68,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Simba,Chihuahua,Dog,12.0,3.5,39.13,121.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Labrador Retriever,Dog,4.0,29.8,38.36,80.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Persian,Cat,9.0,7.0,38.84,118.0,Normal,Active And Happy,Continue Regular Monitoring
Luna,Sphynx,Cat,15.0,3.5,39.25,122.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Bella,Labrador Retriever,Dog,5.0,28.9,37.56500000000001,190.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Ruby,Poodle,Dog,16.0,7.2,38.59,91.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Molly,Domestic Shorthair,Cat,13.0,6.9,38.9,120.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Molly,Labrador Retriever,Dog,8.0,35.4,37.56500000000001,156.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Bella,Chihuahua,Dog,7.0,8.4,37.56500000000001,202.5,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Buddy,Labrador Retriever,Dog,3.0,27.7,38.14,68.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Poodle,Dog,6.0,17.3,38.63,87.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Ragdoll,Cat,5.0,27.5,38.76,102.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Bengal,Cat,10.0,13.6,37.6,196.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Jack,Beagle,Dog,12.0,4.5,39.14,110.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Chihuahua,Dog,5.0,4.8,38.94,131.0,Normal,Active And Happy,Continue Regular Monitoring
Zoe,Chihuahua,Dog,3.0,3.3,39.01,136.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Sphynx,Cat,4.0,5.6,39.31,141.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,German Shepherd,Dog,3.0,25.6,38.71,71.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Bengal,Cat,9.0,12.5,38.93,121.0,Normal,Active And Happy,Continue Regular Monitoring
Max,Bulldog,Dog,12.0,13.4,38.89,92.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,Beagle,Dog,8.0,6.0,39.07,119.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,German Shepherd,Dog,5.0,28.8,38.78,104.0,Normal,Active And Happy,Continue Regular Monitoring
Charlie,Bengal,Cat,15.0,11.2,38.85,115.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Molly,Bengal,Cat,8.0,12.3,38.93,136.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Golden Retriever,Dog,9.0,32.1,38.5,102.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Domestic Shorthair,Cat,16.0,5.8,39.68,177.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Charlie,Bengal,Cat,6.0,16.5,38.74,137.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Maine Coon,Cat,3.0,24.9,38.21,113.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,German Shepherd,Dog,6.0,21.0,38.79,89.0,Normal,Active And Happy,Continue Regular Monitoring
Leo,Golden Retriever,Dog,6.0,30.8,38.63,83.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Chihuahua,Dog,8.0,4.7,39.75,184.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Daisy,Beagle,Dog,7.0,7.3,37.87,161.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Sphynx,Cat,8.0,6.5,39.5,129.0,Normal,Active And Happy,Continue Regular Monitoring
Rocky,Beagle,Dog,4.0,3.2,38.83,107.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Ragdoll,Cat,5.0,14.4,37.58,151.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Molly,German Shepherd,Dog,14.0,32.9,38.53,78.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Charlie,Chihuahua,Dog,8.0,4.4,37.99,175.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Toby,Beagle,Dog,13.0,5.1,38.77,94.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Buddy,Ragdoll,Cat,9.0,17.9,39.925,185.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Molly,Poodle,Dog,4.0,8.5,38.52,105.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Ragdoll,Cat,15.0,22.3,38.59,112.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Lucy,Siamese,Cat,4.0,4.7,38.78,131.0,Normal,Active And Happy,Continue Regular Monitoring
Ruby,Maine Coon,Cat,12.0,46.3,38.75,104.0,Normal,Active And Happy,Continue Regular Monitoring
Buddy,Beagle,Dog,13.0,3.7,38.91,89.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Tiger,Maine Coon,Cat,11.0,19.9,38.1,130.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,Golden Retriever,Dog,3.0,32.4,38.64,82.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Labrador Retriever,Dog,17.0,42.3,38.63,86.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Oscar,Labrador Retriever,Dog,13.0,39.7,38.43,96.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Rocky,Golden Retriever,Dog,11.0,43.2,38.61,80.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Maine Coon,Cat,4.0,29.1,38.49,120.0,Normal,Active And Happy,Continue Regular Monitoring
Oscar,Poodle,Dog,7.0,19.2,38.82,112.0,Normal,Active And Happy,Continue Regular Monitoring
Toby,German Shepherd,Dog,5.0,46.1,38.71,86.0,Normal,Active And Happy,Continue Regular Monitoring
Bella,Poodle,Dog,14.0,20.2,38.36,96.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Oscar,Chihuahua,Dog,7.0,5.3,38.92,136.0,Normal,Active And Happy,Continue Regular Monitoring
Tiger,Poodle,Dog,7.0,21.5,38.54,92.0,Normal,Active And Happy,Continue Regular Monitoring
Lucy,Ragdoll,Cat,8.0,20.5,38.49,127.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Labrador Retriever,Dog,13.0,24.5,37.56500000000001,129.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Zoe,Bengal,Cat,10.0,14.3,38.91,127.0,Normal,Active And Happy,Continue Regular Monitoring
Cooper,Maine Coon,Cat,17.0,28.6,37.56500000000001,130.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Daisy,Bulldog,Dog,7.0,17.0,38.33,83.0,Normal,Active And Happy,Continue Regular Monitoring
Milo,German Shepherd,Dog,16.0,33.6,38.44,89.0,Normal,Calm And Relaxed,Continue Regular Monitoring
Zoe,Domestic Shorthair,Cat,10.0,6.6,39.925,170.0,Critical,Very Lethargic Or Distressed,Immediate Veterinary Attention Needed
Rocky,Siamese,Cat,7.0,9.0,38.71,123.0,Normal,Active And Happy,Continue Regular Monitoring
Simba,Ragdoll,Cat,14.0,18.8,39.26,131.0,Alert,Lethargic Or Restless,"Monitor Closely, Consult Vet If Persists"
Luna,Domestic Shorthair,Cat,6.0,7.4,38.7,125.0,Normal,Active And Happy,Continue Regular Monitoring
Molly,Labrador Retriever,Dog,6.0,25.6,38.68,112.0,Normal,Active And Happy,Continue Regular Monitoring
